SalesID,Date,ProductID,DistributorID,Region,UnitsSold,InvoiceAmount,DiscountPercent,TaxPercent,PaymentMethod
S007618,2024-07-31,P03164,D08478,North,65,287.3,5.77,13.82,Cash
S007619,2024-10-24,P02413,D02836,East,364,2588.04,11.75,16.26,Online
S007620,2024-11-19,P06437,D08255,South,380,1763.2,2.0,16.3,Online
S007621,2024-08-14,P08779,D04519,North,28,239.12,8.76,16.94,Online
S007622,2024-07-20,P08492,D00242,South,287,177.94,8.3,13.72,Credit
S007623,2024-11-01,P05710,D02214,West,355,2832.9,10.63,17.99,Online
S007624,2024-08-21,P01344,D00086,East,169,1774.5,14.53,7.4,Cheque
S007625,2024-10-23,P04642,D06337,West,20,88.8,8.59,13.96,Cheque
S007626,2024-05-22,P04906,D05590,Central,325,1534.0,4.03,14.43,Online
S007627,2024-04-08,P02704,D03256,East,315,1638.0,6.25,12.11,Cheque
S007628,2024-09-26,P06037,D07996,West,106,327.54,12.51,8.3,Online
S007629,2024-04-19,P07713,D07305,South,70,167.3,9.53,16.66,Cash
S007630,2024-02-11,P02876,D09339,East,201,257.28,5.29,5.49,Cheque
S007631,2024-04-11,P09995,D00589,West,176,1293.6,6.5,17.01,Cash
S007632,2024-12-10,P06080,D04464,Central,164,219.76,10.02,7.27,Credit
S007633,2024-10-18,P07967,D01525,South,287,2327.57,4.93,11.51,Online
S007634,2024-12-08,P02159,D04186,West,168,1601.04,10.37,16.89,Credit
S007635,2024-10-25,P07991,D02965,Central,337,586.38,12.43,15.75,Cheque
S007636,2024-03-17,P06790,D07100,West,147,457.17,4.46,12.61,Online
S007637,2024-08-07,P08479,D08419,West,474,2080.86,8.8,6.7,Cash
S007638,2024-09-07,P07635,D09983,Central,98,854.56,8.54,11.6,Cash
S007639,2024-01-23,P04626,D01363,East,269,1745.81,1.83,6.89,Online
S007640,2024-02-16,P06978,D07805,East,164,2031.96,14.81,5.35,Cash
S007641,2024-03-05,P09045,D04786,West,319,2440.35,8.81,10.59,Cash
S007642,2024-12-22,P02970,D09689,Central,11,107.03,8.83,11.22,Cash
S007643,2024-02-05,P00294,D06645,North,81,421.2,14.67,9.92,Cheque
S007644,2024-01-26,P04637,D03449,East,387,1141.65,11.15,10.35,Online
S007645,2024-08-11,P06790,D03456,Central,48,525.12,0.1,6.69,Cash
S007646,2024-01-26,P08788,D03827,South,309,3018.93,14.88,9.16,Online
S007647,2024-11-17,P01934,D03942,North,229,2104.51,1.31,8.86,Cash
S007648,2024-12-24,P08979,D05828,East,22,111.54,3.52,15.86,Cheque
S007649,2024-10-26,P03623,D08897,East,194,2250.4,2.51,16.31,Cash
S007650,2024-04-20,P04393,D06485,North,61,508.13,13.13,15.82,Credit
S007651,2024-02-11,P08872,D04692,North,264,1539.12,8.92,12.75,Cash
S007652,2024-03-13,P07040,D07257,North,436,693.24,14.85,12.89,Cash
S007653,2024-12-09,P02686,D02418,South,350,3580.5,2.69,9.58,Cheque
S007654,2024-06-03,P08137,D02823,East,500,1565.0,10.72,5.07,Online
S007655,2024-02-08,P03878,D07427,West,341,4269.32,5.57,10.95,Cheque
S007656,2024-03-30,P07013,D08572,Central,423,4631.85,13.34,11.36,Online
S007657,2024-08-26,P03868,D09017,West,334,1696.72,9.88,11.57,Online
S007658,2024-04-09,P08949,D04562,North,203,2555.77,3.29,7.36,Cheque
S007659,2024-11-16,P09365,D00102,North,433,1286.01,1.58,16.87,Cash
S007660,2024-06-03,P08103,D01854,Central,162,319.14,4.2,17.59,Credit
S007661,2024-04-17,P03420,D00040,East,63,548.1,0.61,8.64,Cheque
S007662,2024-01-06,P03368,D06983,Central,137,1006.95,13.47,5.29,Credit
S007663,2024-03-17,P04409,D00731,North,306,1707.48,10.82,9.83,Online
S007664,2024-01-08,P06610,D09257,West,162,534.6,9.52,17.68,Online
S007665,2024-07-04,P02479,D06125,East,310,2597.8,11.3,15.64,Cheque
S007666,2024-06-16,P05575,D05327,West,316,1147.08,11.71,12.24,Cheque
S007667,2024-12-02,P09657,D08387,West,491,736.5,5.42,9.15,Online
S007668,2024-10-06,P03992,D07696,South,118,979.4,13.34,10.65,Cheque
S007669,2024-06-04,P06966,D08674,Central,84,796.32,11.68,6.51,Online
S007670,2024-12-15,P04378,D00207,East,345,376.05,2.09,8.87,Cash
S007671,2024-09-01,P08176,D08727,South,35,264.25,14.72,11.39,Credit
S007672,2024-10-19,P05122,D07776,South,198,1061.28,5.66,14.92,Cheque
S007673,2024-08-04,P05826,D08017,West,285,1932.3,6.44,16.73,Online
S007674,2024-02-22,P01441,D09660,Central,12,154.32,2.91,7.71,Credit
S007675,2024-05-01,P07510,D00859,North,473,5623.97,12.74,11.8,Credit
S007676,2024-06-01,P05167,D00158,Central,499,4515.95,13.07,16.48,Online
S007677,2024-12-13,P01917,D05474,South,103,1152.57,10.65,7.22,Credit
S007678,2024-05-01,P04171,D00060,North,86,557.28,2.55,13.22,Online
S007679,2024-10-21,P03036,D09409,East,391,2072.3,8.09,17.81,Credit
S007680,2024-07-17,P00416,D08880,Central,178,722.68,0.66,15.5,Credit
S007681,2024-06-29,P02353,D05662,Central,448,1393.28,12.45,16.34,Online
S007682,2024-09-03,P08864,D09386,West,444,3809.52,3.21,13.91,Online
S007683,2024-01-01,P09322,D00206,West,119,959.14,12.16,10.94,Cash
S007684,2024-04-29,P08206,D08226,North,30,87.9,8.49,10.41,Cheque
S007685,2024-06-08,P00154,D06204,North,200,1196.0,2.06,14.03,Cash
S007686,2024-11-11,P07455,D03254,North,97,64.99,11.23,12.69,Credit
S007687,2024-06-03,P06342,D02394,North,239,2476.04,1.84,12.71,Cheque
S007688,2024-06-28,P06571,D07619,North,44,277.64,13.83,17.39,Cheque
S007689,2024-06-04,P00392,D07851,Central,9,46.35,11.68,6.74,Cheque
S007690,2024-02-18,P06310,D05024,South,94,325.24,11.3,7.52,Cash
S007691,2024-01-05,P05618,D06151,South,44,467.72,8.56,9.74,Credit
S007692,2024-06-27,P09429,D09580,South,113,959.37,4.1,9.3,Cash
S007693,2024-02-02,P06004,D00652,North,440,1918.4,9.46,15.34,Online
S007694,2024-11-29,P08520,D03199,East,331,4054.75,14.86,15.63,Credit
S007695,2024-04-14,P08866,D00809,North,296,707.44,11.06,14.96,Credit
S007696,2024-04-30,P07929,D04048,Central,71,784.55,14.77,7.3,Online
S007697,2024-04-28,P09505,D05631,East,454,1775.14,2.13,12.55,Cheque
S007698,2024-10-24,P08839,D03335,North,103,764.26,10.02,11.42,Cash
S007699,2024-11-07,P05322,D05959,South,429,1389.96,8.4,8.36,Cash
S007700,2024-07-22,P00009,D07314,East,176,960.96,0.09,14.87,Credit
S007701,2024-12-03,P04666,D07097,North,159,1510.5,4.58,7.77,Credit
S007702,2024-06-26,P02979,D08109,East,198,2346.3,10.81,16.26,Credit
S007703,2024-03-16,P04157,D00193,East,207,699.66,8.48,8.03,Cash
S007704,2024-02-17,P06428,D03395,East,394,1627.22,10.29,5.6,Cash
S007705,2024-01-31,P02159,D08130,Central,172,627.8,10.3,9.53,Online
S007706,2024-06-12,P01974,D08452,East,14,86.94,8.32,6.13,Cheque
S007707,2024-05-28,P06439,D03895,South,263,1178.24,11.0,14.21,Cheque
S007708,2024-08-12,P07487,D01773,North,334,2932.52,6.26,6.45,Online
S007709,2024-06-20,P00978,D07266,West,481,1014.91,0.94,8.01,Online
S007710,2024-03-11,P04202,D00101,West,365,755.55,6.44,14.24,Credit
S007711,2024-03-05,P06354,D06128,Central,486,4252.5,1.84,11.9,Credit
S007712,2024-03-04,P04777,D04834,North,223,1157.37,1.5,7.58,Cash
S007713,2024-01-18,P04449,D02557,East,2,2.26,5.06,9.46,Cash
S007714,2024-07-25,P07615,D04408,East,12,102.24,6.12,17.17,Online
S007715,2024-03-07,P09438,D06802,South,170,231.2,9.09,9.08,Online
S007716,2024-12-10,P04252,D05788,East,184,1381.84,10.31,6.7,Cheque
S007717,2024-10-20,P04487,D03444,South,166,888.1,9.99,17.06,Online
S007718,2024-07-21,P00081,D00813,East,328,1846.64,5.02,10.4,Cash
S007719,2024-02-01,P09337,D09198,East,143,138.71,0.95,11.2,Online
S007720,2024-09-13,P04997,D09920,South,149,496.17,13.06,17.6,Online
S007721,2024-12-11,P08186,D09247,North,362,1987.38,14.01,10.73,Credit
S007722,2024-02-19,P01878,D02051,South,46,419.52,4.16,10.33,Cash
S007723,2024-02-26,P05142,D08363,South,319,232.87,8.08,11.45,Cash
S007724,2024-12-11,P06908,D08082,Central,427,1840.37,0.08,15.41,Credit
S007725,2024-08-23,P08686,D04896,South,100,335.0,6.49,13.87,Online
S007726,2024-06-08,P01900,D05499,South,468,2082.6,13.93,17.3,Credit
S007727,2024-08-07,P00108,D00953,East,236,1515.12,0.7,7.83,Cash
S007728,2024-02-17,P07028,D04530,North,315,837.9,0.21,5.07,Online
S007729,2024-07-27,P07788,D05963,East,279,3124.8,2.74,8.51,Cash
S007730,2024-01-03,P01469,D03761,East,72,450.72,6.29,7.17,Online
S007731,2024-12-03,P04519,D01759,South,290,928.0,4.0,5.26,Credit
S007732,2024-06-11,P09410,D06287,Central,450,5607.0,13.64,10.12,Cash
S007733,2024-11-27,P00625,D08205,West,381,918.21,12.04,10.38,Cash
S007734,2024-04-06,P00580,D08082,Central,325,461.5,11.9,17.18,Cheque
S007735,2024-02-21,P04887,D04754,West,322,2955.96,11.23,12.04,Online
S007736,2024-10-04,P06806,D01548,East,205,567.85,5.54,13.48,Cheque
S007737,2024-05-02,P00672,D06999,North,270,923.4,1.19,7.59,Cheque
S007738,2024-03-04,P03345,D04608,South,123,1018.44,13.05,7.13,Cheque
S007739,2024-06-03,P09412,D00242,South,187,158.95,10.73,6.84,Online
S007740,2024-01-22,P01531,D00672,South,119,1414.91,13.19,13.25,Online
S007741,2024-04-15,P04950,D04233,East,77,154.0,12.55,5.47,Cash
S007742,2024-08-23,P07512,D07536,South,283,348.09,6.43,11.12,Cheque
S007743,2024-11-04,P09164,D06665,East,424,627.52,3.53,9.63,Cheque
S007744,2024-09-03,P04364,D06456,North,70,335.3,2.29,16.74,Credit
S007745,2024-03-11,P04110,D04619,North,418,4639.8,1.72,14.07,Online
S007746,2024-04-06,P08106,D03640,East,54,157.68,0.95,11.06,Credit
S007747,2024-06-02,P05449,D07368,North,410,2587.1,5.67,15.29,Credit
S007748,2024-04-09,P06014,D02860,West,468,2620.8,9.68,16.53,Cheque
S007749,2024-12-04,P07198,D06185,Central,128,454.4,13.79,6.12,Online
S007750,2024-09-14,P06555,D07919,North,281,3015.13,14.38,16.54,Cash
S007751,2024-08-01,P05065,D05440,West,250,1132.5,1.76,15.87,Credit
S007752,2024-10-24,P05510,D00699,South,252,2205.0,0.19,11.34,Cash
S007753,2024-08-15,P05979,D06935,North,402,4992.84,10.12,13.45,Cheque
S007754,2024-01-15,P01284,D02931,West,86,624.36,10.67,5.56,Cheque
S007755,2024-10-05,P00891,D04863,East,286,657.8,12.67,8.79,Cash
S007756,2024-10-02,P02148,D06134,East,170,430.1,4.72,12.52,Online
S007757,2024-10-09,P04952,D09700,Central,461,424.12,5.29,14.58,Cheque
S007758,2024-06-19,P06870,D01123,South,191,618.84,0.5,11.25,Cheque
S007759,2024-03-12,P00013,D09183,East,137,687.74,12.52,9.04,Credit
S007760,2024-03-31,P00562,D00302,East,26,99.06,6.5,12.52,Cash
S007761,2024-12-03,P01895,D08596,South,228,590.52,0.51,10.23,Online
S007762,2024-04-21,P06446,D03384,North,36,202.68,9.86,7.07,Cash
S007763,2024-12-15,P00630,D07819,East,308,277.2,2.66,10.8,Online
S007764,2024-04-08,P08465,D04416,Central,241,686.85,14.95,8.45,Credit
S007765,2024-02-22,P09254,D08784,North,437,4422.44,9.39,7.74,Cash
S007766,2024-04-28,P03555,D01008,East,109,776.08,4.68,6.97,Credit
S007767,2024-09-26,P00177,D01370,West,59,378.19,3.31,9.04,Cash
S007768,2024-05-20,P05100,D04168,South,193,679.36,7.62,10.1,Cash
S007769,2024-06-19,P07911,D06678,Central,3,31.2,6.18,5.15,Credit
S007770,2024-04-08,P02058,D08986,South,115,494.5,14.52,13.13,Credit
S007771,2024-12-02,P03274,D01737,East,309,287.37,11.85,10.77,Cheque
S007772,2024-03-17,P04796,D03831,North,395,695.2,3.14,15.79,Cash
S007773,2024-08-20,P02620,D09419,North,230,588.8,7.11,9.97,Online
S007774,2024-10-03,P08715,D08100,West,448,1612.8,11.24,12.72,Cash
S007775,2024-04-10,P01110,D06087,South,355,2346.55,0.88,8.82,Credit
S007776,2024-03-17,P08308,D01248,Central,59,159.3,3.12,14.94,Cheque
S007777,2024-08-12,P00352,D07521,West,459,3777.57,12.39,12.45,Credit
S007778,2024-06-13,P08520,D02515,South,389,1135.88,10.31,9.84,Online
S007779,2024-11-30,P07478,D00766,North,24,82.8,10.17,9.71,Online
S007780,2024-05-18,P09961,D01026,South,6,41.16,3.64,14.72,Cash
S007781,2024-11-09,P06599,D08917,West,327,758.64,12.35,6.4,Cheque
S007782,2024-02-18,P04463,D07894,South,420,1591.8,13.68,6.1,Credit
S007783,2024-06-05,P05285,D06889,East,247,456.95,10.1,16.3,Online
S007784,2024-02-11,P00096,D06439,North,247,3124.55,7.15,8.63,Cheque
S007785,2024-04-19,P08863,D03270,Central,288,921.6,7.42,10.9,Online
S007786,2024-06-17,P05977,D03495,West,104,101.92,1.34,9.32,Cheque
S007787,2024-10-30,P05549,D06715,North,275,2057.0,4.58,11.76,Online
S007788,2024-10-29,P03821,D01059,South,456,2065.68,12.32,16.28,Cheque
S007789,2024-01-22,P01772,D07980,Central,307,2152.07,13.26,6.77,Cash
S007790,2024-06-30,P01780,D00540,East,483,3859.17,0.64,7.43,Credit
S007791,2024-10-30,P04568,D04431,South,491,6054.03,8.03,11.14,Online
S007792,2024-05-10,P05700,D00779,East,295,2773.0,4.98,15.08,Cash
S007793,2024-09-22,P09181,D07960,North,233,1095.1,3.69,15.6,Cash
S007794,2024-09-17,P01347,D03725,West,500,3190.0,2.81,9.25,Online
S007795,2024-09-28,P04400,D06972,Central,84,326.76,1.66,15.8,Credit
S007796,2024-09-06,P08638,D01837,South,221,1056.38,7.15,6.36,Cheque
S007797,2024-12-23,P08725,D04795,South,201,182.91,13.35,15.55,Credit
S007798,2024-05-19,P05557,D07158,South,33,132.0,7.48,11.91,Credit
S007799,2024-11-26,P05729,D03640,Central,125,1471.25,8.18,11.8,Online
S007800,2024-08-26,P06780,D00314,South,407,3874.64,9.04,12.59,Cheque
S007801,2024-08-30,P07682,D08878,North,108,1110.24,4.64,16.15,Credit
S007802,2024-05-30,P04434,D09448,East,205,190.65,13.62,10.57,Cheque
S007803,2024-08-22,P08659,D00054,Central,347,2512.28,4.01,10.39,Cash
S007804,2024-02-16,P04141,D06073,Central,461,4029.14,6.49,9.44,Cash
S007805,2024-11-02,P01142,D03658,North,430,3844.2,4.86,7.03,Cash
S007806,2024-12-10,P06259,D06754,Central,98,957.46,12.22,15.61,Cash
S007807,2024-05-07,P03218,D02073,South,116,522.0,0.09,7.45,Online
S007808,2024-01-09,P00549,D05100,South,457,2006.23,8.45,9.17,Online
S007809,2024-08-17,P04227,D04240,Central,422,3671.4,13.21,16.78,Cheque
S007810,2024-03-29,P05286,D01646,East,46,226.32,14.02,10.67,Cheque
S007811,2024-01-21,P02770,D03990,Central,198,986.04,0.38,15.4,Credit
S007812,2024-02-29,P01173,D04598,South,78,966.42,7.81,9.42,Cash
S007813,2024-02-10,P01131,D05334,North,342,1419.3,14.48,10.14,Online
S007814,2024-03-11,P09383,D05258,Central,284,3433.56,0.01,6.45,Credit
S007815,2024-12-10,P08846,D01935,North,383,283.42,9.86,9.4,Credit
S007816,2024-04-05,P07972,D03579,Central,301,2079.91,14.44,6.32,Credit
S007817,2024-11-25,P05682,D03184,South,265,238.5,0.33,5.15,Credit
S007818,2024-06-27,P05521,D09812,East,470,3548.5,1.88,16.35,Credit
S007819,2024-10-12,P08562,D07934,East,141,979.95,9.38,14.09,Cheque
S007820,2024-02-23,P07466,D05491,East,139,401.71,12.59,8.28,Cheque
S007821,2024-06-19,P03962,D05679,North,444,5474.52,14.88,5.32,Credit
S007822,2024-02-08,P07255,D02370,North,359,3471.53,12.03,9.77,Online
S007823,2024-10-11,P06240,D00724,North,87,252.3,11.87,13.7,Credit
S007824,2024-02-15,P07264,D08238,South,491,5072.03,8.86,7.31,Online
S007825,2024-08-01,P09892,D01035,West,381,906.78,12.34,5.34,Online
S007826,2024-02-13,P04531,D00138,South,433,3897.0,8.92,9.89,Credit
S007827,2024-01-06,P08367,D05300,Central,460,4595.4,11.23,11.12,Cheque
S007828,2024-02-29,P04790,D09798,North,496,3814.24,12.62,17.1,Cash
S007829,2024-02-22,P01916,D09318,South,277,3268.6,9.86,16.98,Credit
S007830,2024-05-13,P01905,D01454,East,372,3400.08,6.9,9.41,Cheque
S007831,2024-12-01,P08868,D04450,West,122,852.78,3.21,6.66,Online
S007832,2024-10-07,P09307,D06515,North,363,1800.48,7.86,5.26,Cheque
S007833,2024-09-05,P02625,D00034,South,431,4491.02,6.42,9.17,Online
S007834,2024-03-21,P03494,D06171,South,323,410.21,0.08,9.57,Online
S007835,2024-08-07,P03783,D02966,Central,250,202.5,0.93,5.77,Credit
S007836,2024-12-23,P01643,D07852,Central,287,1673.21,3.5,6.96,Credit
S007837,2024-02-16,P04844,D07748,North,257,1449.48,2.64,5.71,Cheque
S007838,2024-12-10,P05672,D04827,Central,51,585.48,14.46,13.58,Credit
S007839,2024-10-13,P06651,D06306,South,84,826.56,8.59,6.3,Online
S007840,2024-03-10,P05708,D06552,East,275,1446.5,4.95,6.77,Credit
S007841,2024-11-07,P03683,D02216,West,110,1161.6,0.4,11.81,Credit
S007842,2024-10-11,P08886,D08250,South,361,3534.19,14.6,9.22,Online
S007843,2024-12-09,P03624,D09655,West,496,2430.4,7.93,11.21,Cheque
S007844,2024-11-12,P07039,D03312,West,329,1881.88,4.85,16.11,Credit
S007845,2024-02-11,P09441,D00859,East,267,1965.12,0.98,11.13,Online
S007846,2024-05-20,P09287,D06325,West,336,3440.64,7.6,7.59,Cash
S007847,2024-10-03,P02322,D07923,East,57,230.85,12.47,5.32,Cash
S007848,2024-11-19,P05050,D00966,North,108,336.96,8.48,11.5,Online
S007849,2024-12-15,P06840,D06861,South,33,253.44,13.55,10.68,Online
S007850,2024-10-13,P01203,D01126,West,229,2720.52,14.82,14.87,Cash
S007851,2024-08-05,P00020,D06118,West,246,2204.16,9.06,11.34,Cheque
S007852,2024-11-06,P06220,D05815,Central,220,1960.2,8.03,8.74,Cheque
S007853,2024-08-18,P06457,D04399,South,363,286.77,13.9,11.01,Cheque
S007854,2024-07-08,P09002,D02454,Central,288,1270.08,10.57,8.22,Cheque
S007855,2024-12-02,P02796,D00590,North,476,4298.28,10.87,14.71,Cash
S007856,2024-05-19,P01389,D04584,South,390,4329.0,0.91,6.97,Cheque
S007857,2024-10-12,P09367,D07567,West,4,20.4,1.11,16.02,Online
S007858,2024-08-21,P00768,D04860,Central,68,113.56,13.3,5.48,Online
S007859,2024-04-08,P08310,D08765,West,190,570.0,3.11,15.2,Credit
S007860,2024-03-31,P02404,D00040,South,457,4190.69,6.98,15.79,Credit
S007861,2024-10-14,P02639,D09296,Central,116,638.0,14.47,13.54,Online
S007862,2024-10-10,P08899,D08960,South,339,1257.69,6.47,16.76,Credit
S007863,2024-08-21,P06033,D06173,Central,286,2399.54,1.34,15.05,Cash
S007864,2024-06-02,P05732,D04399,East,243,1951.29,9.68,8.08,Online
S007865,2024-12-07,P01652,D06376,Central,308,1345.96,0.39,8.88,Online
S007866,2024-01-07,P07416,D06846,East,411,2556.42,10.85,15.51,Online
S007867,2024-12-14,P06678,D03676,South,192,243.84,9.07,9.41,Cheque
S007868,2024-07-09,P01540,D09675,Central,177,644.28,9.02,10.07,Cash
S007869,2024-03-25,P05876,D02196,South,20,54.8,10.62,15.8,Cheque
S007870,2024-09-09,P01685,D06500,East,150,1939.5,10.32,7.21,Credit
S007871,2024-08-26,P05164,D09092,Central,466,4417.68,5.6,11.39,Credit
S007872,2024-10-14,P03218,D07806,North,199,859.68,10.14,17.61,Online
S007873,2024-07-23,P08459,D07562,West,322,1143.1,12.91,7.7,Cheque
S007874,2024-10-07,P02256,D04637,North,32,190.08,8.57,5.15,Credit
S007875,2024-04-15,P05796,D02737,East,472,547.52,4.09,5.52,Cash
S007876,2024-05-28,P08299,D04020,North,496,570.4,3.98,8.63,Credit
S007877,2024-07-22,P00240,D02845,South,31,121.21,2.24,14.19,Cash
S007878,2024-12-18,P04665,D04852,North,298,1037.04,9.42,12.22,Credit
S007879,2024-10-12,P08394,D02870,East,101,1089.79,10.1,14.05,Credit
S007880,2024-08-18,P03146,D02393,North,408,1680.96,4.42,14.71,Credit
S007881,2024-01-29,P07733,D04910,North,278,3491.68,1.78,14.03,Credit
S007882,2024-01-14,P01426,D08424,South,489,1491.45,8.43,12.22,Credit
S007883,2024-10-13,P07009,D02282,South,443,1865.03,3.35,8.68,Credit
S007884,2024-03-22,P09403,D05665,South,486,2070.36,11.99,7.03,Online
S007885,2024-05-26,P05139,D00128,West,299,2484.69,8.4,6.95,Credit
S007886,2024-03-09,P00751,D05829,East,84,120.96,8.66,7.29,Online
S007887,2024-07-28,P00510,D06691,East,275,1867.25,12.31,8.85,Cash
S007888,2024-04-03,P03919,D05900,North,17,145.18,1.79,9.69,Credit
S007889,2024-09-07,P09997,D01634,South,479,5930.02,6.46,8.64,Cheque
S007890,2024-08-05,P02067,D02599,South,259,419.58,14.06,15.08,Cheque
S007891,2024-07-23,P02988,D04858,East,413,2048.48,2.49,7.94,Credit
S007892,2024-02-01,P08533,D00339,South,178,1991.82,3.87,16.27,Cheque
S007893,2024-11-17,P02162,D01657,East,230,1538.7,8.15,14.98,Cheque
S007894,2024-06-13,P06983,D09868,Central,435,691.65,12.38,5.84,Credit
S007895,2024-06-01,P09363,D04114,Central,376,812.16,11.29,11.93,Cheque
S007896,2024-09-15,P03368,D02441,North,453,362.4,1.64,5.78,Online
S007897,2024-01-09,P01141,D01461,Central,205,735.95,10.34,10.88,Online
S007898,2024-08-25,P01055,D09246,South,478,4736.98,9.29,11.6,Credit
S007899,2024-05-10,P00127,D04847,Central,316,3937.36,13.22,7.01,Cheque
S007900,2024-09-14,P08088,D03139,South,260,1227.2,1.72,11.89,Credit
S007901,2024-02-03,P05902,D07198,Central,173,1838.99,4.75,11.08,Cheque
S007902,2024-09-09,P07703,D09958,North,340,2033.2,15.0,16.5,Cheque
S007903,2024-08-08,P09277,D02994,East,362,430.78,3.66,5.28,Credit
S007904,2024-11-22,P00614,D00210,West,175,2003.75,2.64,15.39,Online
S007905,2024-09-06,P06079,D07791,Central,205,1553.9,4.47,10.13,Online
S007906,2024-10-15,P03877,D09522,Central,215,526.75,12.68,6.35,Cheque
S007907,2024-04-11,P07815,D07744,Central,308,2174.48,12.24,15.98,Online
S007908,2024-03-16,P03390,D00127,South,45,566.1,2.9,6.74,Online
S007909,2024-09-01,P06033,D00794,Central,34,204.34,14.63,8.22,Online
S007910,2024-07-19,P08277,D02001,West,52,515.84,6.56,12.79,Credit
S007911,2024-04-09,P03803,D02574,Central,370,1776.0,7.29,7.38,Online
S007912,2024-11-30,P00139,D07602,South,114,234.84,14.02,5.94,Cheque
S007913,2024-08-02,P09290,D02978,South,424,754.72,10.02,7.89,Online
S007914,2024-06-20,P09619,D04008,North,375,1410.0,11.7,9.54,Credit
S007915,2024-07-16,P03268,D09823,Central,16,104.64,8.39,13.64,Cheque
S007916,2024-12-21,P04231,D05369,East,114,1018.02,0.69,5.39,Cash
S007917,2024-05-29,P09895,D07909,East,80,909.6,5.41,16.69,Cheque
S007918,2024-10-09,P03451,D08755,South,190,2340.8,2.25,15.04,Cheque
S007919,2024-10-12,P03635,D01047,West,353,2608.67,7.42,15.43,Cash
S007920,2024-07-05,P02042,D05762,North,139,336.38,14.53,15.53,Cheque
S007921,2024-12-01,P02241,D07759,West,482,5591.2,12.65,11.37,Cash
S007922,2024-07-01,P01600,D08828,West,291,244.44,0.58,12.77,Cash
S007923,2024-03-01,P07088,D07890,South,453,520.95,0.91,7.16,Online
S007924,2024-05-20,P09433,D00124,South,197,758.45,1.56,5.71,Online
S007925,2024-11-07,P00824,D08737,Central,349,3912.29,11.16,5.94,Cheque
S007926,2024-06-04,P05100,D02932,South,336,2472.96,3.82,8.69,Credit
S007927,2024-06-10,P06114,D02583,West,194,2351.28,11.46,8.26,Online
S007928,2024-05-24,P02859,D06374,South,416,4709.12,1.51,13.23,Online
S007929,2024-03-09,P00915,D03847,South,414,2074.14,4.43,13.07,Cash
S007930,2024-06-15,P05390,D01826,East,182,1377.74,2.34,17.12,Cash
S007931,2024-03-11,P04178,D01732,West,433,727.44,6.96,17.64,Credit
S007932,2024-07-08,P04052,D07001,North,379,1819.2,5.88,11.57,Cash
S007933,2024-06-12,P07323,D04462,South,223,2800.88,9.51,10.91,Cash
S007934,2024-03-27,P03610,D03947,North,326,2562.36,2.93,11.93,Credit
S007935,2024-03-04,P01148,D06999,South,279,496.62,10.76,16.91,Cash
S007936,2024-05-28,P03022,D06689,South,171,489.06,10.85,15.18,Cash
S007937,2024-07-14,P07018,D04130,Central,352,3132.8,14.38,17.14,Credit
