InventoryID,ProductID,BatchNo,StockLevel,ReorderLevel,ManufacturingDate,ExpiryDate,PlantLocation,WarehouseType,UnitCost
I009318,P09730,B02137,657,62,2023-01-25,2026-01-14,Hyderabad,Secondary,2.22
I009319,P07023,B00394,944,150,2023-09-03,2024-12-25,Mumbai,Main,5.72
I009320,P07702,B03464,9,157,2023-12-27,2026-02-02,Mumbai,Transit,1.53
I009321,P09125,B02502,577,114,2023-11-22,2025-08-19,Mumbai,Transit,0.9
I009322,P08129,B04819,250,196,2023-05-27,2024-10-14,Hyderabad,Secondary,2.53
I009323,P03362,B04633,914,167,2023-01-15,2025-10-06,Mumbai,Main,3.36
I009324,P01271,B01235,556,120,2023-09-03,2026-08-28,Delhi,Secondary,5.13
I009325,P00987,B01785,307,117,2023-07-31,2024-08-11,Hyderabad,Secondary,8.59
I009326,P09164,B04198,446,173,2023-03-21,2024-05-15,Chennai,Secondary,6.69
I009327,P09940,B00378,890,74,2023-03-02,2025-01-11,Ahmedabad,Transit,1.7
I009328,P03507,B03214,785,125,2023-05-28,2025-10-01,Mumbai,Main,9.32
I009329,P09424,B02115,366,86,2023-03-08,2025-08-15,Kolkata,Secondary,0.65
I009330,P03789,B03912,779,177,2023-06-19,2025-02-18,Mumbai,Secondary,0.89
I009331,P08576,B03195,305,190,2023-11-16,2025-06-15,Hyderabad,Secondary,5.88
I009332,P01166,B04675,234,84,2023-11-06,2025-09-17,Chennai,Transit,0.74
I009333,P00548,B04810,89,126,2023-04-28,2024-06-07,Bangalore,Transit,7.68
I009334,P02677,B02122,651,173,2023-10-31,2026-04-19,Ahmedabad,Transit,4.85
I009335,P01453,B04960,344,119,2023-09-17,2024-10-01,Delhi,Secondary,3.7
I009336,P01538,B00458,924,143,2023-12-10,2026-11-03,Hyderabad,Secondary,6.89
I009337,P06056,B00672,467,121,2023-06-19,2025-03-05,Chennai,Transit,5.34
I009338,P09276,B04962,872,125,2023-07-19,2025-08-15,Hyderabad,Secondary,1.2
I009339,P08324,B02921,314,113,2023-02-13,2024-06-09,Bangalore,Main,9.27
I009340,P09188,B04826,889,83,2023-05-06,2024-09-15,Hyderabad,Transit,7.26
I009341,P04774,B01517,112,103,2023-05-22,2026-02-15,Kolkata,Transit,5.85
I009342,P01411,B03636,495,64,2023-08-25,2025-05-24,Chennai,Secondary,6.05
I009343,P05694,B04403,978,196,2023-09-07,2025-11-27,Kolkata,Transit,4.12
I009344,P09862,B00869,27,104,2023-11-03,2025-03-28,Kolkata,Secondary,6.28
I009345,P03678,B00863,881,113,2023-10-10,2025-09-23,Bangalore,Main,5.14
I009346,P09685,B01224,659,102,2023-06-01,2025-06-18,Chennai,Secondary,8.99
I009347,P09321,B04663,327,162,2023-05-07,2024-10-20,Hyderabad,Secondary,5.91
I009348,P08845,B04405,850,51,2023-09-26,2026-03-21,Bangalore,Main,3.05
I009349,P02122,B01265,9,163,2023-01-11,2024-05-13,Chennai,Transit,9.1
I009350,P09499,B02578,578,151,2023-04-27,2025-08-21,Ahmedabad,Main,3.69
I009351,P08539,B02339,173,101,2023-09-18,2025-11-17,Chennai,Main,3.15
I009352,P07813,B01374,452,184,2023-04-22,2026-04-05,Delhi,Transit,7.53
I009353,P02587,B01081,806,84,2023-03-29,2025-01-21,Mumbai,Secondary,7.31
I009354,P01457,B00293,440,83,2023-08-23,2024-12-16,Mumbai,Transit,4.36
I009355,P09996,B01598,235,180,2023-03-08,2025-07-24,Pune,Secondary,7.94
I009356,P04810,B04132,863,156,2023-11-05,2025-01-31,Kolkata,Main,0.42
I009357,P05532,B02933,577,112,2023-09-19,2025-04-04,Ahmedabad,Main,2.25
I009358,P01170,B03425,430,112,2023-05-12,2025-07-03,Pune,Main,2.07
I009359,P02348,B01777,655,134,2023-08-20,2025-06-20,Pune,Transit,1.21
I009360,P04077,B00828,685,66,2023-12-20,2025-07-13,Chennai,Transit,8.37
I009361,P09583,B00559,47,193,2023-08-26,2024-12-23,Delhi,Transit,6.04
I009362,P04166,B02442,491,123,2023-04-07,2025-05-26,Chennai,Main,0.89
I009363,P00887,B00739,906,119,2023-03-04,2025-08-17,Pune,Main,2.46
I009364,P04022,B01414,172,81,2023-09-23,2026-07-19,Hyderabad,Transit,5.47
I009365,P04839,B00876,773,137,2023-06-25,2026-04-04,Pune,Transit,7.76
I009366,P00856,B00434,937,127,2023-09-18,2026-03-29,Mumbai,Secondary,7.8
I009367,P06997,B01708,945,190,2023-01-05,2024-12-07,Pune,Transit,9.15
I009368,P06210,B00157,882,83,2023-11-11,2026-07-12,Kolkata,Main,8.04
I009369,P06927,B00247,522,168,2023-01-04,2024-02-17,Mumbai,Main,3.73
I009370,P00775,B03019,37,200,2023-03-24,2026-01-05,Bangalore,Main,5.48
I009371,P09644,B02852,496,50,2023-01-19,2025-09-22,Hyderabad,Secondary,6.45
I009372,P02097,B01842,24,108,2023-09-26,2026-04-26,Hyderabad,Secondary,9.64
I009373,P02750,B00536,526,111,2023-07-12,2024-09-26,Ahmedabad,Transit,8.28
I009374,P03994,B03724,534,97,2023-08-12,2026-01-24,Mumbai,Secondary,4.92
I009375,P03511,B02394,117,60,2023-10-17,2026-09-16,Kolkata,Secondary,7.16
I009376,P04387,B00719,254,147,2023-03-20,2024-03-29,Hyderabad,Main,8.3
I009377,P06830,B04237,206,87,2023-01-09,2025-09-26,Pune,Transit,0.41
I009378,P06224,B03206,44,186,2023-02-19,2025-09-13,Chennai,Secondary,9.86
I009379,P07737,B01753,123,147,2023-06-11,2025-07-30,Delhi,Main,4.83
I009380,P03368,B00330,305,99,2023-05-15,2026-01-24,Mumbai,Secondary,7.52
I009381,P06617,B02082,6,190,2023-11-11,2024-12-26,Pune,Main,3.95
I009382,P05072,B02876,460,185,2023-02-08,2024-12-23,Kolkata,Main,4.96
I009383,P06441,B01457,453,173,2023-06-26,2025-04-12,Delhi,Secondary,1.7
I009384,P02243,B03517,436,138,2023-07-28,2025-10-07,Delhi,Secondary,5.2
I009385,P00680,B03070,597,52,2023-02-06,2024-03-20,Pune,Main,6.54
I009386,P02596,B01186,603,130,2023-06-15,2026-03-20,Delhi,Transit,4.84
I009387,P04380,B02236,449,67,2023-02-04,2025-04-12,Chennai,Main,8.86
I009388,P06100,B00574,510,177,2023-07-07,2025-05-05,Bangalore,Transit,3.67
I009389,P03930,B00872,895,57,2023-01-08,2024-05-04,Ahmedabad,Main,1.62
I009390,P07496,B00868,694,176,2023-01-26,2024-08-12,Ahmedabad,Secondary,8.15
I009391,P08417,B04395,609,98,2023-08-07,2024-10-23,Mumbai,Transit,6.92
I009392,P02728,B02022,417,147,2023-01-05,2025-08-15,Pune,Main,9.33
I009393,P05587,B04868,151,187,2023-08-12,2025-05-22,Kolkata,Secondary,7.47
I009394,P08411,B01053,122,100,2023-07-05,2025-03-11,Mumbai,Main,7.62
I009395,P00170,B01328,471,106,2023-08-26,2025-08-06,Delhi,Secondary,2.74
I009396,P00611,B03095,432,195,2023-01-22,2025-01-30,Kolkata,Transit,8.13
I009397,P08953,B04077,289,196,2023-05-18,2026-05-04,Kolkata,Secondary,2.48
I009398,P00192,B00761,876,133,2023-05-28,2024-09-05,Ahmedabad,Secondary,3.78
I009399,P05440,B00103,16,97,2023-02-05,2025-05-18,Mumbai,Secondary,7.28
I009400,P05459,B00296,471,85,2023-01-27,2024-12-11,Ahmedabad,Main,9.35
I009401,P03848,B01820,807,178,2023-01-16,2025-08-04,Pune,Transit,9.53
I009402,P06685,B02383,905,60,2023-09-02,2025-08-16,Kolkata,Main,6.58
I009403,P00933,B02496,498,143,2023-01-12,2025-07-05,Chennai,Main,6.5
I009404,P04348,B01970,288,89,2023-03-17,2024-04-12,Bangalore,Transit,9.43
I009405,P03112,B01898,380,94,2023-05-22,2024-11-19,Delhi,Main,2.79
I009406,P09460,B02651,569,150,2023-10-23,2026-01-19,Mumbai,Secondary,4.14
I009407,P00645,B04949,910,79,2023-08-06,2025-08-11,Mumbai,Transit,7.94
I009408,P08948,B03956,268,108,2023-06-17,2024-06-25,Mumbai,Secondary,7.71
I009409,P02119,B04194,164,164,2023-06-20,2024-12-11,Hyderabad,Secondary,2.85
I009410,P08221,B00631,944,80,2023-06-30,2025-04-03,Kolkata,Transit,9.78
I009411,P01428,B00372,794,138,2023-11-14,2025-11-24,Ahmedabad,Secondary,2.16
I009412,P05956,B03175,978,71,2023-07-11,2025-08-29,Hyderabad,Secondary,9.89
I009413,P07125,B02400,474,69,2023-03-25,2025-10-12,Delhi,Transit,8.12
I009414,P06900,B02585,45,176,2023-05-24,2025-02-07,Chennai,Transit,1.18
I009415,P00926,B03691,775,175,2023-12-22,2026-01-24,Kolkata,Secondary,5.41
I009416,P04413,B03164,984,76,2023-11-28,2026-05-19,Kolkata,Secondary,3.27
I009417,P04973,B00466,548,141,2023-01-06,2025-04-02,Mumbai,Secondary,6.75
I009418,P09276,B00858,769,61,2023-07-28,2026-01-27,Pune,Main,3.14
I009419,P00824,B00145,393,163,2023-06-19,2025-08-11,Ahmedabad,Main,9.34
I009420,P04645,B02035,81,189,2023-03-30,2025-08-12,Pune,Secondary,6.22
I009421,P04903,B03779,688,97,2023-04-11,2025-07-16,Kolkata,Secondary,4.23
I009422,P03098,B02980,884,154,2023-09-18,2025-09-02,Chennai,Secondary,4.24
I009423,P01122,B03892,211,180,2023-07-23,2026-07-04,Delhi,Main,9.79
I009424,P00766,B00891,544,119,2023-08-20,2025-05-05,Bangalore,Main,5.48
I009425,P03535,B02051,652,171,2023-11-11,2026-08-09,Bangalore,Secondary,4.2
I009426,P03167,B02693,165,125,2023-09-23,2026-04-09,Hyderabad,Secondary,0.73
I009427,P09632,B02975,236,63,2023-12-01,2025-03-17,Bangalore,Secondary,8.18
I009428,P09409,B04136,102,121,2023-09-27,2025-07-30,Chennai,Transit,8.81
I009429,P08680,B01567,274,160,2023-03-20,2025-10-23,Bangalore,Transit,6.13
I009430,P09507,B00875,338,78,2023-04-18,2024-09-18,Chennai,Main,8.16
I009431,P00473,B04944,420,163,2023-12-19,2025-10-12,Ahmedabad,Transit,4.94
I009432,P06810,B00753,171,144,2023-08-10,2024-10-31,Mumbai,Main,7.94
I009433,P04295,B04152,590,56,2023-04-16,2024-10-19,Pune,Transit,9.6
I009434,P00214,B02355,983,115,2023-01-07,2025-08-01,Mumbai,Secondary,3.33
I009435,P07152,B02219,73,84,2023-11-20,2024-12-22,Ahmedabad,Secondary,5.64
I009436,P07048,B01072,203,170,2023-04-10,2025-06-10,Chennai,Main,2.41
I009437,P09148,B00769,58,133,2023-01-31,2024-06-11,Bangalore,Main,0.83
I009438,P02258,B03787,489,52,2023-12-10,2026-10-15,Ahmedabad,Secondary,7.44
I009439,P01736,B03769,710,121,2023-06-18,2024-07-03,Pune,Secondary,1.7
I009440,P02999,B03218,83,112,2023-06-02,2025-05-28,Mumbai,Secondary,6.44
I009441,P00192,B02990,144,128,2023-11-29,2025-07-25,Bangalore,Main,1.41
I009442,P01566,B04858,107,82,2023-11-05,2026-08-18,Ahmedabad,Transit,5.73
I009443,P09485,B02783,99,173,2023-11-27,2024-12-22,Chennai,Transit,4.52
I009444,P03425,B02529,998,192,2023-09-30,2025-05-07,Bangalore,Main,2.06
I009445,P09366,B01836,717,59,2023-01-20,2024-08-06,Ahmedabad,Secondary,2.14
I009446,P01251,B01542,554,176,2023-11-13,2025-11-06,Delhi,Secondary,3.53
I009447,P09934,B00586,696,61,2023-03-09,2025-02-08,Chennai,Transit,8.72
I009448,P07304,B01130,966,56,2023-11-06,2025-07-03,Pune,Secondary,4.46
I009449,P04371,B00616,712,125,2023-11-30,2025-04-18,Kolkata,Main,4.45
I009450,P07651,B01735,435,131,2023-05-29,2025-09-28,Delhi,Main,4.38
I009451,P02940,B04318,820,174,2023-02-18,2024-11-01,Kolkata,Main,3.24
I009452,P03973,B02630,897,51,2023-02-18,2024-10-10,Pune,Main,3.28
I009453,P05804,B04069,715,142,2023-05-07,2025-04-23,Kolkata,Transit,9.73
I009454,P07021,B03788,634,189,2023-01-31,2024-08-04,Ahmedabad,Secondary,2.64
I009455,P09779,B03250,141,181,2023-01-09,2024-12-16,Ahmedabad,Secondary,6.95
I009456,P03664,B03969,887,90,2023-07-21,2025-08-05,Bangalore,Secondary,3.86
I009457,P06755,B00604,693,143,2023-04-08,2024-07-30,Delhi,Main,6.9
I009458,P07300,B04982,218,120,2023-10-24,2025-07-03,Bangalore,Transit,0.64
I009459,P01786,B01063,157,165,2023-06-18,2026-05-05,Mumbai,Transit,1.77
I009460,P00538,B02852,635,51,2023-06-20,2026-05-30,Bangalore,Transit,6.8
I009461,P01928,B03273,832,55,2023-07-06,2025-08-14,Ahmedabad,Secondary,7.76
I009462,P00325,B01134,729,80,2023-03-10,2024-07-09,Ahmedabad,Main,2.45
I009463,P06562,B03459,891,133,2023-12-08,2025-06-29,Mumbai,Transit,1.61
I009464,P05273,B01243,627,64,2023-03-29,2024-12-16,Chennai,Main,2.84
I009465,P08657,B03045,943,73,2023-12-16,2026-11-08,Delhi,Secondary,1.84
I009466,P04844,B01560,932,133,2023-03-04,2024-11-21,Delhi,Secondary,2.87
I009467,P07850,B03049,734,109,2023-08-22,2025-09-04,Bangalore,Secondary,4.73
I009468,P03691,B02918,246,140,2023-04-07,2025-10-29,Chennai,Transit,7.55
I009469,P04638,B02843,217,144,2023-07-01,2024-12-17,Chennai,Main,6.67
I009470,P00682,B00415,244,159,2023-07-02,2024-10-20,Bangalore,Main,6.34
I009471,P04028,B00509,65,92,2023-05-02,2024-06-03,Delhi,Main,4.53
I009472,P06362,B00662,198,142,2023-11-30,2026-02-21,Chennai,Secondary,8.63
I009473,P07858,B00296,119,112,2023-06-13,2024-12-23,Pune,Secondary,5.09
I009474,P02515,B02663,568,172,2023-06-10,2025-05-06,Bangalore,Main,6.26
I009475,P01084,B04810,763,133,2023-03-28,2025-08-19,Ahmedabad,Main,8.17
I009476,P01293,B02100,242,164,2023-12-09,2025-01-29,Pune,Main,4.06
I009477,P06941,B00713,169,105,2023-03-23,2024-12-23,Ahmedabad,Secondary,1.59
I009478,P01254,B04472,398,147,2023-01-12,2025-02-07,Kolkata,Secondary,7.23
I009479,P05371,B01011,442,188,2023-11-10,2025-04-28,Chennai,Main,1.67
I009480,P04357,B02663,989,132,2023-02-24,2024-07-04,Kolkata,Transit,1.75
I009481,P06805,B00845,151,50,2023-08-02,2026-05-26,Pune,Transit,9.94
I009482,P06524,B03200,460,163,2023-05-20,2024-11-25,Delhi,Transit,3.7
I009483,P02603,B04197,493,64,2023-01-20,2025-12-13,Delhi,Secondary,6.33
I009484,P06784,B03206,441,150,2023-07-28,2025-01-21,Hyderabad,Main,6.75
I009485,P02028,B04359,60,85,2023-05-18,2025-03-19,Mumbai,Transit,7.39
I009486,P02854,B02787,204,96,2023-12-17,2026-10-25,Ahmedabad,Secondary,0.71
I009487,P07191,B03448,233,181,2023-02-03,2025-06-16,Ahmedabad,Secondary,0.75
I009488,P09236,B04721,251,73,2023-11-15,2024-12-22,Delhi,Secondary,3.49
I009489,P09720,B03499,475,88,2023-11-14,2026-09-09,Pune,Secondary,2.29
I009490,P07265,B02326,815,146,2023-08-09,2024-10-08,Hyderabad,Transit,3.39
I009491,P07189,B02546,106,58,2023-09-15,2026-07-21,Hyderabad,Secondary,2.19
I009492,P06029,B00129,801,105,2023-07-21,2025-06-21,Mumbai,Transit,3.38
I009493,P03009,B02990,904,61,2023-04-21,2024-06-19,Delhi,Main,8.06
I009494,P05821,B01176,220,94,2023-01-16,2024-04-08,Kolkata,Main,6.43
I009495,P01978,B00831,627,51,2023-12-12,2026-10-27,Chennai,Transit,1.73
I009496,P03413,B02881,168,110,2023-12-22,2025-01-12,Hyderabad,Transit,8.4
I009497,P05188,B04256,155,72,2023-08-01,2024-12-09,Delhi,Main,8.98
I009498,P07403,B03011,368,56,2023-03-06,2025-01-28,Hyderabad,Main,4.74
I009499,P02917,B01550,50,59,2023-02-28,2025-10-20,Bangalore,Transit,1.23
I009500,P06670,B01963,376,53,2023-10-21,2025-08-21,Kolkata,Main,3.07
I009501,P01698,B04059,603,63,2023-12-27,2026-06-07,Mumbai,Main,7.3
I009502,P03985,B03741,278,144,2023-12-19,2025-12-14,Bangalore,Secondary,7.57
I009503,P06247,B00354,132,175,2023-10-17,2025-09-03,Kolkata,Transit,4.11
I009504,P09375,B00391,201,195,2023-11-22,2025-03-07,Ahmedabad,Transit,8.49
I009505,P09906,B02921,347,71,2023-09-06,2025-05-17,Pune,Transit,4.45
I009506,P04209,B00244,329,58,2023-10-13,2026-03-21,Ahmedabad,Transit,4.67
I009507,P03482,B03706,311,122,2023-05-17,2026-01-25,Ahmedabad,Secondary,7.65
I009508,P03416,B03105,836,113,2023-03-14,2024-10-27,Ahmedabad,Secondary,6.59
I009509,P07938,B01432,636,130,2023-06-20,2025-11-30,Chennai,Secondary,2.43
I009510,P05640,B00320,798,143,2023-05-09,2025-11-18,Kolkata,Secondary,0.97
I009511,P01028,B04965,806,116,2023-08-20,2024-09-12,Bangalore,Transit,7.26
I009512,P06077,B04893,26,50,2023-04-09,2024-05-04,Mumbai,Transit,6.33
I009513,P00347,B02073,433,129,2023-02-11,2025-01-08,Delhi,Main,3.41
I009514,P07353,B00590,608,114,2023-02-24,2024-07-19,Pune,Transit,7.51
I009515,P07855,B03897,396,73,2023-04-11,2026-02-02,Kolkata,Transit,8.21
I009516,P02873,B04307,801,72,2023-10-02,2026-08-14,Bangalore,Transit,6.75
I009517,P01784,B01469,751,79,2023-02-21,2024-08-16,Chennai,Secondary,4.27
I009518,P06732,B01942,772,178,2023-05-26,2025-03-12,Kolkata,Transit,8.36
I009519,P04628,B04900,0,102,2023-05-28,2026-02-22,Bangalore,Secondary,0.66
I009520,P03625,B02542,564,69,2023-05-25,2024-07-06,Mumbai,Secondary,8.12
I009521,P03882,B00292,918,186,2023-03-29,2024-09-20,Hyderabad,Main,1.86
I009522,P04188,B04621,804,52,2023-11-02,2026-04-15,Delhi,Main,5.86
I009523,P03255,B02400,563,104,2023-11-15,2026-08-08,Kolkata,Secondary,5.52
I009524,P03369,B01357,458,64,2023-02-11,2025-05-14,Ahmedabad,Main,7.01
I009525,P01656,B01124,809,171,2023-03-08,2025-10-06,Hyderabad,Transit,7.56
I009526,P00985,B02836,730,87,2023-11-18,2026-08-16,Bangalore,Secondary,5.19
I009527,P05487,B04119,950,108,2023-03-21,2025-06-26,Bangalore,Main,1.49
I009528,P01397,B02398,915,69,2023-05-11,2024-05-11,Kolkata,Main,2.24
I009529,P07493,B02798,779,157,2023-08-28,2026-03-16,Ahmedabad,Main,9.74
I009530,P03444,B01824,741,197,2023-09-01,2026-01-19,Pune,Secondary,5.94
I009531,P00179,B02510,186,109,2023-02-05,2024-09-21,Pune,Transit,6.36
I009532,P09764,B04083,860,186,2023-02-08,2025-10-15,Delhi,Main,4.47
I009533,P04709,B01364,594,60,2023-05-07,2026-04-27,Kolkata,Secondary,1.68
I009534,P05346,B01736,409,95,2023-11-04,2024-11-22,Ahmedabad,Transit,6.31
I009535,P03376,B04538,193,125,2023-11-28,2025-10-31,Delhi,Transit,1.85
I009536,P01755,B00771,201,164,2023-07-25,2026-03-07,Kolkata,Secondary,2.48
I009537,P04661,B02783,298,88,2023-01-30,2024-04-04,Delhi,Transit,2.21
I009538,P04615,B01786,79,184,2023-04-04,2025-11-06,Pune,Transit,3.09
I009539,P08597,B01957,615,114,2023-02-12,2025-11-04,Hyderabad,Secondary,8.4
I009540,P04683,B01631,225,60,2023-05-25,2024-12-08,Kolkata,Transit,9.98
I009541,P07189,B00854,962,188,2023-10-14,2024-11-16,Bangalore,Transit,3.04
I009542,P06967,B02987,947,63,2023-05-29,2026-03-13,Chennai,Secondary,8.45
I009543,P08080,B02308,800,117,2023-08-28,2025-07-26,Chennai,Secondary,5.47
I009544,P06876,B04463,342,132,2023-05-23,2026-02-21,Mumbai,Transit,9.23
I009545,P02364,B03627,473,89,2023-03-30,2026-02-15,Bangalore,Secondary,1.23
I009546,P08333,B01425,480,143,2023-11-01,2026-06-07,Pune,Main,7.25
I009547,P06354,B03319,150,132,2023-12-07,2026-01-24,Mumbai,Transit,7.76
I009548,P07437,B03830,513,103,2023-08-03,2026-04-13,Ahmedabad,Secondary,2.26
I009549,P04298,B01259,811,87,2023-03-07,2026-01-14,Bangalore,Transit,0.37
I009550,P03771,B02124,985,168,2023-12-08,2026-03-27,Delhi,Transit,0.62
I009551,P02794,B03141,511,150,2023-08-03,2024-08-08,Chennai,Transit,2.81
I009552,P04116,B03574,29,194,2023-06-25,2025-09-08,Kolkata,Main,6.94
I009553,P05709,B03896,386,57,2023-07-03,2026-04-02,Ahmedabad,Transit,8.03
I009554,P04058,B01274,693,78,2023-10-18,2026-01-02,Bangalore,Transit,0.79
I009555,P05318,B02559,620,152,2023-07-27,2025-12-09,Bangalore,Main,7.1
I009556,P05879,B00967,536,105,2023-11-23,2026-03-24,Kolkata,Transit,0.6
I009557,P01826,B03996,819,98,2023-08-14,2026-01-16,Ahmedabad,Secondary,6.9
I009558,P05111,B00314,192,170,2023-03-03,2025-01-19,Mumbai,Transit,8.25
I009559,P07330,B02879,913,167,2023-12-02,2025-05-06,Kolkata,Transit,8.87
I009560,P00536,B01447,440,59,2023-08-09,2026-05-09,Chennai,Main,9.98
I009561,P05076,B01413,384,176,2023-11-16,2025-10-22,Bangalore,Secondary,5.74
I009562,P00771,B03023,489,91,2023-09-05,2026-07-28,Delhi,Secondary,9.4
I009563,P06690,B02027,944,129,2023-06-26,2026-04-07,Delhi,Secondary,1.1
I009564,P04020,B00638,594,154,2023-10-08,2025-06-23,Kolkata,Transit,1.08
I009565,P05970,B01784,705,82,2023-11-01,2025-10-08,Ahmedabad,Main,3.91
I009566,P07134,B03479,904,107,2023-07-25,2026-01-07,Chennai,Secondary,7.24
I009567,P06070,B04041,628,93,2023-11-25,2025-07-03,Mumbai,Main,1.39
I009568,P02149,B03017,245,151,2023-08-27,2026-01-05,Mumbai,Main,7.11
I009569,P05810,B00933,294,80,2023-08-30,2025-06-28,Ahmedabad,Secondary,4.91
I009570,P08919,B01489,355,115,2023-09-29,2025-07-08,Delhi,Main,6.37
I009571,P02764,B02639,835,193,2023-02-15,2025-06-03,Delhi,Transit,3.07
I009572,P05120,B04616,226,69,2023-01-15,2024-10-17,Pune,Secondary,8.21
I009573,P02794,B00148,535,175,2023-01-02,2024-03-07,Bangalore,Transit,0.5
I009574,P09879,B03983,653,121,2023-02-17,2025-12-10,Pune,Transit,8.86
I009575,P02099,B03236,114,68,2023-01-24,2024-04-12,Delhi,Main,3.76
I009576,P03899,B00759,260,145,2023-02-27,2025-10-28,Hyderabad,Main,6.4
I009577,P06214,B03506,915,156,2023-07-13,2025-10-09,Ahmedabad,Main,4.79
I009578,P08992,B00086,56,197,2023-04-02,2026-02-27,Pune,Secondary,6.85
I009579,P01002,B02035,945,200,2023-11-25,2025-11-25,Ahmedabad,Secondary,7.68
I009580,P01904,B02275,833,162,2023-02-14,2024-12-31,Bangalore,Main,5.13
I009581,P06855,B03483,818,71,2023-02-18,2025-04-24,Mumbai,Main,5.69
I009582,P08920,B03264,857,125,2023-01-06,2025-07-13,Hyderabad,Main,5.05
I009583,P04029,B01637,87,164,2023-01-29,2024-03-04,Pune,Transit,7.82
I009584,P09324,B00166,64,106,2023-05-03,2026-01-10,Kolkata,Main,6.34
I009585,P06372,B01242,161,52,2023-10-12,2026-01-05,Mumbai,Secondary,8.92
I009586,P05041,B00681,589,183,2023-10-14,2024-12-01,Ahmedabad,Secondary,1.72
I009587,P04596,B03575,940,59,2023-05-01,2024-09-20,Hyderabad,Transit,9.08
I009588,P01330,B04036,105,135,2023-05-27,2024-08-06,Ahmedabad,Main,7.5
I009589,P04172,B03242,170,77,2023-08-31,2026-08-08,Hyderabad,Transit,3.1
I009590,P03826,B02139,795,185,2023-05-25,2025-02-23,Ahmedabad,Main,2.6
I009591,P09458,B00552,18,128,2023-09-12,2024-09-12,Hyderabad,Main,5.14
I009592,P07119,B03403,745,188,2023-07-06,2025-01-17,Hyderabad,Main,2.6
I009593,P00129,B03232,439,151,2023-01-15,2025-03-31,Hyderabad,Main,7.72
I009594,P00733,B00969,863,72,2023-08-16,2026-03-17,Pune,Main,2.73
I009595,P03798,B00541,83,157,2023-09-17,2026-04-08,Chennai,Transit,4.54
I009596,P03322,B00877,262,58,2023-12-16,2025-06-14,Pune,Secondary,1.64
I009597,P05085,B02803,26,195,2023-09-27,2025-01-05,Chennai,Secondary,7.58
I009598,P02801,B02492,217,167,2023-07-25,2025-04-20,Bangalore,Secondary,8.76
I009599,P04303,B04075,753,113,2023-01-12,2025-12-31,Bangalore,Secondary,2.09
I009600,P03991,B03881,595,146,2023-12-10,2025-09-04,Pune,Secondary,4.14
I009601,P03928,B03190,203,78,2023-09-05,2024-10-28,Ahmedabad,Main,3.15
I009602,P07403,B04693,492,99,2023-02-19,2024-10-01,Kolkata,Main,6.14
I009603,P03403,B04175,897,195,2023-10-27,2025-04-22,Bangalore,Transit,1.07
I009604,P02768,B01006,471,81,2023-05-12,2025-07-14,Kolkata,Secondary,7.62
I009605,P08734,B00711,879,150,2023-10-23,2026-04-25,Mumbai,Secondary,8.5
I009606,P00619,B02242,165,129,2023-04-12,2025-01-02,Mumbai,Transit,0.85
I009607,P01406,B01642,55,139,2023-12-08,2025-02-12,Bangalore,Transit,3.48
I009608,P08283,B00341,534,165,2023-07-17,2026-03-28,Hyderabad,Main,4.85
I009609,P00712,B02757,763,194,2023-09-06,2025-01-28,Bangalore,Main,9.21
I009610,P06113,B01420,714,181,2023-10-11,2026-02-12,Kolkata,Main,7.92
I009611,P09690,B04217,507,87,2023-07-27,2024-12-29,Hyderabad,Secondary,5.85
I009612,P01522,B03170,647,188,2023-03-12,2025-05-13,Pune,Secondary,1.58
I009613,P06829,B02348,143,57,2023-05-10,2025-04-21,Mumbai,Main,8.23
I009614,P02303,B03375,987,154,2023-07-26,2025-11-26,Hyderabad,Main,8.34
I009615,P02159,B01927,622,92,2023-09-02,2024-11-19,Ahmedabad,Secondary,5.68
I009616,P05707,B02507,610,77,2023-05-16,2024-12-06,Hyderabad,Secondary,4.01
I009617,P07917,B00038,921,177,2023-09-16,2025-11-19,Kolkata,Secondary,1.34
I009618,P01587,B04925,518,166,2023-10-20,2025-02-14,Pune,Secondary,5.24
I009619,P08198,B01237,928,189,2023-07-12,2025-12-27,Kolkata,Secondary,8.87
I009620,P09031,B01568,736,170,2023-07-28,2024-09-30,Ahmedabad,Secondary,8.88
I009621,P03929,B00569,746,77,2023-04-24,2026-01-12,Pune,Transit,7.97
I009622,P03098,B04131,228,52,2023-09-30,2026-05-14,Hyderabad,Main,8.03
I009623,P02115,B02948,810,198,2023-12-26,2025-07-27,Chennai,Transit,7.86
