DistributorID,DistributorName,City,ContactPerson,Type,Phone,Email,LicenseNumber
D08701,Dist8701_Mumbai,Mumbai,Mr./Ms. Patel,Clinic,+91-9088296270,dist8701_mumbai@pharma.com,LIC772340
D08702,Dist8702_Kolkata,Kolkata,Mr./Ms. Kumar,Retailer,+91-8267689030,dist8702_kolkata@pharma.com,LIC205843
D08703,Dist8703_Mumbai,Mumbai,Mr./Ms. Reddy,Hospital,+91-7096368876,dist8703_mumbai@pharma.com,LIC234177
D08704,Dist8704_Patna,Patna,Mr./Ms. Patel,Hospital,+91-7026036396,dist8704_patna@pharma.com,LIC512710
D08705,Dist8705_Bangalore,Bangalore,Mr./Ms. Gupta,Hospital,+91-9894653433,dist8705_bangalore@pharma.com,LIC318161
D08706,Dist8706_Chennai,Chennai,Mr./Ms. Sharma,Clinic,+91-7318969003,dist8706_chennai@pharma.com,LIC549913
D08707,Dist8707_Ahmedabad,Ahmedabad,Mr./Ms. Patel,Wholesaler,+91-8620375848,dist8707_ahmedabad@pharma.com,LIC561997
D08708,Dist8708_Jaipur,Jaipur,Mr./Ms. Iyer,Retailer,+91-9275950998,dist8708_jaipur@pharma.com,LIC749308
D08709,Dist8709_Chennai,Chennai,Mr./Ms. Iyer,Wholesaler,+91-7708811341,dist8709_chennai@pharma.com,LIC367891
D08710,Dist8710_Chandigarh,Chandigarh,Mr./Ms. Singh,Wholesaler,+91-9141818123,dist8710_chandigarh@pharma.com,LIC760253
D08711,Dist8711_Kochi,Kochi,Mr./Ms. Mehta,Hospital,+91-9078677614,dist8711_kochi@pharma.com,LIC873794
D08712,Dist8712_Mumbai,Mumbai,Mr./Ms. Gupta,Wholesaler,+91-9170809720,dist8712_mumbai@pharma.com,LIC655088
D08713,Dist8713_Kochi,Kochi,Mr./Ms. Iyer,Retailer,+91-9067150268,dist8713_kochi@pharma.com,LIC874798
D08714,Dist8714_Pune,Pune,Mr./Ms. Reddy,Hospital,+91-9686449184,dist8714_pune@pharma.com,LIC467820
D08715,Dist8715_Mumbai,Mumbai,Mr./Ms. Mehta,Clinic,+91-7146736000,dist8715_mumbai@pharma.com,LIC262681
D08716,Dist8716_Bhopal,Bhopal,Mr./Ms. Sharma,Wholesaler,+91-7032679847,dist8716_bhopal@pharma.com,LIC937421
D08717,Dist8717_Chennai,Chennai,Mr./Ms. Patel,Retailer,+91-7538420102,dist8717_chennai@pharma.com,LIC216292
D08718,Dist8718_Ahmedabad,Ahmedabad,Mr./Ms. Mehta,Wholesaler,+91-7015020920,dist8718_ahmedabad@pharma.com,LIC331014
D08719,Dist8719_Bhopal,Bhopal,Mr./Ms. Iyer,Hospital,+91-8316990833,dist8719_bhopal@pharma.com,LIC777195
D08720,Dist8720_Bhopal,Bhopal,Mr./Ms. Sharma,Wholesaler,+91-8640653753,dist8720_bhopal@pharma.com,LIC411908
D08721,Dist8721_Ahmedabad,Ahmedabad,Mr./Ms. Iyer,Wholesaler,+91-8307674577,dist8721_ahmedabad@pharma.com,LIC211650
D08722,Dist8722_Bangalore,Bangalore,Mr./Ms. Sharma,Retailer,+91-7390138304,dist8722_bangalore@pharma.com,LIC698880
D08723,Dist8723_Hyderabad,Hyderabad,Mr./Ms. Iyer,Hospital,+91-7356823384,dist8723_hyderabad@pharma.com,LIC425039
D08724,Dist8724_Delhi,Delhi,Mr./Ms. Iyer,Hospital,+91-9583565111,dist8724_delhi@pharma.com,LIC571005
D08725,Dist8725_Chennai,Chennai,Mr./Ms. Gupta,Wholesaler,+91-7240457448,dist8725_chennai@pharma.com,LIC639854
D08726,Dist8726_Pune,Pune,Mr./Ms. Reddy,Clinic,+91-8483752145,dist8726_pune@pharma.com,LIC807167
D08727,Dist8727_Patna,Patna,Mr./Ms. Singh,Retailer,+91-8960736657,dist8727_patna@pharma.com,LIC889608
D08728,Dist8728_Delhi,Delhi,Mr./Ms. Reddy,Clinic,+91-9754182012,dist8728_delhi@pharma.com,LIC714512
D08729,Dist8729_Bhopal,Bhopal,Mr./Ms. Reddy,Wholesaler,+91-8666691981,dist8729_bhopal@pharma.com,LIC415248
D08730,Dist8730_Kochi,Kochi,Mr./Ms. Sharma,Clinic,+91-9296629862,dist8730_kochi@pharma.com,LIC102005
D08731,Dist8731_Lucknow,Lucknow,Mr./Ms. Patel,Retailer,+91-9786881219,dist8731_lucknow@pharma.com,LIC160053
D08732,Dist8732_Ahmedabad,Ahmedabad,Mr./Ms. Kumar,Wholesaler,+91-9284815797,dist8732_ahmedabad@pharma.com,LIC400610
D08733,Dist8733_Jaipur,Jaipur,Mr./Ms. Gupta,Wholesaler,+91-8350181549,dist8733_jaipur@pharma.com,LIC139517
D08734,Dist8734_Delhi,Delhi,Mr./Ms. Iyer,Hospital,+91-8971135302,dist8734_delhi@pharma.com,LIC435360
D08735,Dist8735_Hyderabad,Hyderabad,Mr./Ms. Sharma,Hospital,+91-9821773096,dist8735_hyderabad@pharma.com,LIC338520
D08736,Dist8736_Kolkata,Kolkata,Mr./Ms. Mehta,Hospital,+91-7582796284,dist8736_kolkata@pharma.com,LIC520948
D08737,Dist8737_Delhi,Delhi,Mr./Ms. Patel,Clinic,+91-7093886812,dist8737_delhi@pharma.com,LIC171389
D08738,Dist8738_Kolkata,Kolkata,Mr./Ms. Sharma,Clinic,+91-8739931966,dist8738_kolkata@pharma.com,LIC443370
D08739,Dist8739_Bangalore,Bangalore,Mr./Ms. Iyer,Clinic,+91-9042964572,dist8739_bangalore@pharma.com,LIC711560
D08740,Dist8740_Jaipur,Jaipur,Mr./Ms. Kumar,Hospital,+91-8480802156,dist8740_jaipur@pharma.com,LIC991969
D08741,Dist8741_Pune,Pune,Mr./Ms. Reddy,Retailer,+91-9194518897,dist8741_pune@pharma.com,LIC733813
D08742,Dist8742_Kochi,Kochi,Mr./Ms. Singh,Wholesaler,+91-9571754412,dist8742_kochi@pharma.com,LIC667659
D08743,Dist8743_Bhopal,Bhopal,Mr./Ms. Patel,Wholesaler,+91-9082870424,dist8743_bhopal@pharma.com,LIC169851
D08744,Dist8744_Hyderabad,Hyderabad,Mr./Ms. Singh,Retailer,+91-7889401157,dist8744_hyderabad@pharma.com,LIC725257
D08745,Dist8745_Hyderabad,Hyderabad,Mr./Ms. Singh,Clinic,+91-8822262539,dist8745_hyderabad@pharma.com,LIC223312
D08746,Dist8746_Mumbai,Mumbai,Mr./Ms. Singh,Retailer,+91-8286306195,dist8746_mumbai@pharma.com,LIC441063
D08747,Dist8747_Indore,Indore,Mr./Ms. Kumar,Hospital,+91-7344500917,dist8747_indore@pharma.com,LIC805775
D08748,Dist8748_Kochi,Kochi,Mr./Ms. Kumar,Clinic,+91-8594683805,dist8748_kochi@pharma.com,LIC602485
D08749,Dist8749_Bhopal,Bhopal,Mr./Ms. Sharma,Retailer,+91-9326992855,dist8749_bhopal@pharma.com,LIC434963
D08750,Dist8750_Chandigarh,Chandigarh,Mr./Ms. Sharma,Hospital,+91-8365902996,dist8750_chandigarh@pharma.com,LIC570376
D08751,Dist8751_Kochi,Kochi,Mr./Ms. Iyer,Clinic,+91-9130606069,dist8751_kochi@pharma.com,LIC912768
D08752,Dist8752_Kolkata,Kolkata,Mr./Ms. Gupta,Clinic,+91-7151662030,dist8752_kolkata@pharma.com,LIC220913
D08753,Dist8753_Kochi,Kochi,Mr./Ms. Singh,Clinic,+91-8723576158,dist8753_kochi@pharma.com,LIC691457
D08754,Dist8754_Bangalore,Bangalore,Mr./Ms. Reddy,Hospital,+91-9986451452,dist8754_bangalore@pharma.com,LIC101321
D08755,Dist8755_Bangalore,Bangalore,Mr./Ms. Kumar,Retailer,+91-9690563010,dist8755_bangalore@pharma.com,LIC331945
D08756,Dist8756_Chandigarh,Chandigarh,Mr./Ms. Singh,Clinic,+91-7392774566,dist8756_chandigarh@pharma.com,LIC782752
D08757,Dist8757_Delhi,Delhi,Mr./Ms. Kumar,Wholesaler,+91-8362374670,dist8757_delhi@pharma.com,LIC528520
D08758,Dist8758_Bhopal,Bhopal,Mr./Ms. Singh,Retailer,+91-7923368222,dist8758_bhopal@pharma.com,LIC322673
D08759,Dist8759_Pune,Pune,Mr./Ms. Reddy,Wholesaler,+91-8582347230,dist8759_pune@pharma.com,LIC163247
D08760,Dist8760_Ahmedabad,Ahmedabad,Mr./Ms. Patel,Wholesaler,+91-9600210762,dist8760_ahmedabad@pharma.com,LIC916859
D08761,Dist8761_Delhi,Delhi,Mr./Ms. Gupta,Hospital,+91-9986886865,dist8761_delhi@pharma.com,LIC982356
D08762,Dist8762_Kolkata,Kolkata,Mr./Ms. Patel,Clinic,+91-9655468409,dist8762_kolkata@pharma.com,LIC416118
D08763,Dist8763_Hyderabad,Hyderabad,Mr./Ms. Kumar,Retailer,+91-9181734589,dist8763_hyderabad@pharma.com,LIC982588
D08764,Dist8764_Bangalore,Bangalore,Mr./Ms. Patel,Retailer,+91-8292108567,dist8764_bangalore@pharma.com,LIC814027
D08765,Dist8765_Chennai,Chennai,Mr./Ms. Sharma,Hospital,+91-9687035298,dist8765_chennai@pharma.com,LIC934657
D08766,Dist8766_Jaipur,Jaipur,Mr./Ms. Kumar,Retailer,+91-8427351745,dist8766_jaipur@pharma.com,LIC900724
D08767,Dist8767_Bhopal,Bhopal,Mr./Ms. Patel,Retailer,+91-9255968631,dist8767_bhopal@pharma.com,LIC395641
D08768,Dist8768_Mumbai,Mumbai,Mr./Ms. Reddy,Retailer,+91-9709501916,dist8768_mumbai@pharma.com,LIC625665
D08769,Dist8769_Kochi,Kochi,Mr./Ms. Patel,Hospital,+91-7813529536,dist8769_kochi@pharma.com,LIC671871
D08770,Dist8770_Chandigarh,Chandigarh,Mr./Ms. Iyer,Retailer,+91-7160327670,dist8770_chandigarh@pharma.com,LIC745780
D08771,Dist8771_Lucknow,Lucknow,Mr./Ms. Kumar,Wholesaler,+91-9637312746,dist8771_lucknow@pharma.com,LIC910491
D08772,Dist8772_Mumbai,Mumbai,Mr./Ms. Gupta,Retailer,+91-9744934470,dist8772_mumbai@pharma.com,LIC943246
D08773,Dist8773_Jaipur,Jaipur,Mr./Ms. Patel,Wholesaler,+91-7319622985,dist8773_jaipur@pharma.com,LIC184822
D08774,Dist8774_Mumbai,Mumbai,Mr./Ms. Reddy,Clinic,+91-8362600013,dist8774_mumbai@pharma.com,LIC233931
D08775,Dist8775_Lucknow,Lucknow,Mr./Ms. Sharma,Hospital,+91-8501031274,dist8775_lucknow@pharma.com,LIC233573
D08776,Dist8776_Delhi,Delhi,Mr./Ms. Kumar,Retailer,+91-8415903849,dist8776_delhi@pharma.com,LIC834555
D08777,Dist8777_Mumbai,Mumbai,Mr./Ms. Mehta,Retailer,+91-8662530052,dist8777_mumbai@pharma.com,LIC778133
D08778,Dist8778_Hyderabad,Hyderabad,Mr./Ms. Patel,Wholesaler,+91-8238732542,dist8778_hyderabad@pharma.com,LIC631020
D08779,Dist8779_Chennai,Chennai,Mr./Ms. Reddy,Hospital,+91-7198543942,dist8779_chennai@pharma.com,LIC551129
D08780,Dist8780_Pune,Pune,Mr./Ms. Kumar,Wholesaler,+91-8444624811,dist8780_pune@pharma.com,LIC821867
D08781,Dist8781_Patna,Patna,Mr./Ms. Kumar,Retailer,+91-9647931220,dist8781_patna@pharma.com,LIC334640
D08782,Dist8782_Patna,Patna,Mr./Ms. Mehta,Wholesaler,+91-7388502363,dist8782_patna@pharma.com,LIC682078
D08783,Dist8783_Kochi,Kochi,Mr./Ms. Singh,Clinic,+91-7732396282,dist8783_kochi@pharma.com,LIC870487
D08784,Dist8784_Indore,Indore,Mr./Ms. Mehta,Hospital,+91-9115832789,dist8784_indore@pharma.com,LIC110418
D08785,Dist8785_Kochi,Kochi,Mr./Ms. Iyer,Wholesaler,+91-7039745323,dist8785_kochi@pharma.com,LIC128157
D08786,Dist8786_Delhi,Delhi,Mr./Ms. Iyer,Retailer,+91-8489805846,dist8786_delhi@pharma.com,LIC506817
D08787,Dist8787_Chennai,Chennai,Mr./Ms. Iyer,Wholesaler,+91-8640784855,dist8787_chennai@pharma.com,LIC522459
D08788,Dist8788_Jaipur,Jaipur,Mr./Ms. Iyer,Wholesaler,+91-9014471959,dist8788_jaipur@pharma.com,LIC576432
D08789,Dist8789_Patna,Patna,Mr./Ms. Patel,Wholesaler,+91-7542738281,dist8789_patna@pharma.com,LIC373057
D08790,Dist8790_Mumbai,Mumbai,Mr./Ms. Patel,Retailer,+91-8563061549,dist8790_mumbai@pharma.com,LIC363809
D08791,Dist8791_Jaipur,Jaipur,Mr./Ms. Kumar,Retailer,+91-9270928367,dist8791_jaipur@pharma.com,LIC148325
D08792,Dist8792_Hyderabad,Hyderabad,Mr./Ms. Singh,Retailer,+91-8197613230,dist8792_hyderabad@pharma.com,LIC975174
D08793,Dist8793_Chandigarh,Chandigarh,Mr./Ms. Mehta,Clinic,+91-9330411768,dist8793_chandigarh@pharma.com,LIC890519
D08794,Dist8794_Indore,Indore,Mr./Ms. Kumar,Hospital,+91-9895102073,dist8794_indore@pharma.com,LIC277034
D08795,Dist8795_Mumbai,Mumbai,Mr./Ms. Iyer,Wholesaler,+91-7657273101,dist8795_mumbai@pharma.com,LIC122682
D08796,Dist8796_Lucknow,Lucknow,Mr./Ms. Gupta,Clinic,+91-8209976442,dist8796_lucknow@pharma.com,LIC234548
D08797,Dist8797_Jaipur,Jaipur,Mr./Ms. Reddy,Clinic,+91-9762769225,dist8797_jaipur@pharma.com,LIC841349
D08798,Dist8798_Bangalore,Bangalore,Mr./Ms. Iyer,Wholesaler,+91-9328455734,dist8798_bangalore@pharma.com,LIC225556
D08799,Dist8799_Chennai,Chennai,Mr./Ms. Patel,Wholesaler,+91-9413413989,dist8799_chennai@pharma.com,LIC820756
D08800,Dist8800_Hyderabad,Hyderabad,Mr./Ms. Sharma,Retailer,+91-7297597039,dist8800_hyderabad@pharma.com,LIC584521
D08801,Dist8801_Patna,Patna,Mr./Ms. Singh,Hospital,+91-9480290470,dist8801_patna@pharma.com,LIC794193
D08802,Dist8802_Patna,Patna,Mr./Ms. Iyer,Retailer,+91-8356716976,dist8802_patna@pharma.com,LIC393870
D08803,Dist8803_Kolkata,Kolkata,Mr./Ms. Patel,Wholesaler,+91-7017783239,dist8803_kolkata@pharma.com,LIC611710
D08804,Dist8804_Patna,Patna,Mr./Ms. Reddy,Retailer,+91-9480965705,dist8804_patna@pharma.com,LIC332051
D08805,Dist8805_Bhopal,Bhopal,Mr./Ms. Mehta,Retailer,+91-8346161102,dist8805_bhopal@pharma.com,LIC580111
D08806,Dist8806_Pune,Pune,Mr./Ms. Gupta,Retailer,+91-9417762822,dist8806_pune@pharma.com,LIC820819
D08807,Dist8807_Kolkata,Kolkata,Mr./Ms. Patel,Wholesaler,+91-7255044626,dist8807_kolkata@pharma.com,LIC711380
D08808,Dist8808_Kolkata,Kolkata,Mr./Ms. Kumar,Clinic,+91-7548948984,dist8808_kolkata@pharma.com,LIC592358
D08809,Dist8809_Pune,Pune,Mr./Ms. Sharma,Hospital,+91-9960211327,dist8809_pune@pharma.com,LIC264308
D08810,Dist8810_Bhopal,Bhopal,Mr./Ms. Sharma,Clinic,+91-8694600948,dist8810_bhopal@pharma.com,LIC726627
D08811,Dist8811_Ahmedabad,Ahmedabad,Mr./Ms. Reddy,Wholesaler,+91-7157971059,dist8811_ahmedabad@pharma.com,LIC160301
D08812,Dist8812_Kolkata,Kolkata,Mr./Ms. Mehta,Clinic,+91-8527751955,dist8812_kolkata@pharma.com,LIC904768
D08813,Dist8813_Lucknow,Lucknow,Mr./Ms. Mehta,Wholesaler,+91-9694347589,dist8813_lucknow@pharma.com,LIC233187
D08814,Dist8814_Patna,Patna,Mr./Ms. Sharma,Wholesaler,+91-9099475198,dist8814_patna@pharma.com,LIC208686
D08815,Dist8815_Lucknow,Lucknow,Mr./Ms. Gupta,Clinic,+91-7999128516,dist8815_lucknow@pharma.com,LIC705005
D08816,Dist8816_Patna,Patna,Mr./Ms. Sharma,Wholesaler,+91-7673307385,dist8816_patna@pharma.com,LIC329032
D08817,Dist8817_Hyderabad,Hyderabad,Mr./Ms. Gupta,Clinic,+91-9255594683,dist8817_hyderabad@pharma.com,LIC351242
D08818,Dist8818_Delhi,Delhi,Mr./Ms. Singh,Retailer,+91-7912413449,dist8818_delhi@pharma.com,LIC300355
D08819,Dist8819_Bangalore,Bangalore,Mr./Ms. Kumar,Wholesaler,+91-8332976228,dist8819_bangalore@pharma.com,LIC794610
D08820,Dist8820_Lucknow,Lucknow,Mr./Ms. Reddy,Wholesaler,+91-9287816271,dist8820_lucknow@pharma.com,LIC735664
D08821,Dist8821_Bhopal,Bhopal,Mr./Ms. Sharma,Hospital,+91-7921250725,dist8821_bhopal@pharma.com,LIC268300
D08822,Dist8822_Lucknow,Lucknow,Mr./Ms. Reddy,Clinic,+91-7611836618,dist8822_lucknow@pharma.com,LIC600197
D08823,Dist8823_Indore,Indore,Mr./Ms. Reddy,Clinic,+91-8556045961,dist8823_indore@pharma.com,LIC167246
D08824,Dist8824_Chandigarh,Chandigarh,Mr./Ms. Sharma,Wholesaler,+91-9844539595,dist8824_chandigarh@pharma.com,LIC424716
D08825,Dist8825_Bhopal,Bhopal,Mr./Ms. Iyer,Hospital,+91-7555835959,dist8825_bhopal@pharma.com,LIC686170
D08826,Dist8826_Patna,Patna,Mr./Ms. Patel,Wholesaler,+91-9988358504,dist8826_patna@pharma.com,LIC392470
D08827,Dist8827_Jaipur,Jaipur,Mr./Ms. Reddy,Clinic,+91-9222531891,dist8827_jaipur@pharma.com,LIC438256
D08828,Dist8828_Pune,Pune,Mr./Ms. Sharma,Hospital,+91-9235627514,dist8828_pune@pharma.com,LIC958028
D08829,Dist8829_Mumbai,Mumbai,Mr./Ms. Singh,Wholesaler,+91-7578268444,dist8829_mumbai@pharma.com,LIC500992
D08830,Dist8830_Bhopal,Bhopal,Mr./Ms. Sharma,Wholesaler,+91-8889236717,dist8830_bhopal@pharma.com,LIC531067
D08831,Dist8831_Chennai,Chennai,Mr./Ms. Iyer,Clinic,+91-8535933084,dist8831_chennai@pharma.com,LIC755641
D08832,Dist8832_Chennai,Chennai,Mr./Ms. Gupta,Clinic,+91-7253155299,dist8832_chennai@pharma.com,LIC215323
D08833,Dist8833_Kolkata,Kolkata,Mr./Ms. Mehta,Retailer,+91-9627941582,dist8833_kolkata@pharma.com,LIC123926
D08834,Dist8834_Indore,Indore,Mr./Ms. Kumar,Hospital,+91-8584781546,dist8834_indore@pharma.com,LIC137073
D08835,Dist8835_Jaipur,Jaipur,Mr./Ms. Sharma,Hospital,+91-9137128239,dist8835_jaipur@pharma.com,LIC570928
D08836,Dist8836_Kolkata,Kolkata,Mr./Ms. Iyer,Wholesaler,+91-7602399704,dist8836_kolkata@pharma.com,LIC863722
D08837,Dist8837_Delhi,Delhi,Mr./Ms. Singh,Clinic,+91-9367160848,dist8837_delhi@pharma.com,LIC850030
D08838,Dist8838_Hyderabad,Hyderabad,Mr./Ms. Sharma,Wholesaler,+91-9704960187,dist8838_hyderabad@pharma.com,LIC794571
D08839,Dist8839_Ahmedabad,Ahmedabad,Mr./Ms. Gupta,Retailer,+91-9890890467,dist8839_ahmedabad@pharma.com,LIC328810
D08840,Dist8840_Pune,Pune,Mr./Ms. Singh,Clinic,+91-8396189512,dist8840_pune@pharma.com,LIC802793
D08841,Dist8841_Delhi,Delhi,Mr./Ms. Mehta,Retailer,+91-8067406037,dist8841_delhi@pharma.com,LIC244917
D08842,Dist8842_Hyderabad,Hyderabad,Mr./Ms. Singh,Retailer,+91-8917369276,dist8842_hyderabad@pharma.com,LIC327163
D08843,Dist8843_Chennai,Chennai,Mr./Ms. Singh,Hospital,+91-8201166735,dist8843_chennai@pharma.com,LIC943392
D08844,Dist8844_Delhi,Delhi,Mr./Ms. Reddy,Wholesaler,+91-7396746753,dist8844_delhi@pharma.com,LIC845103
D08845,Dist8845_Delhi,Delhi,Mr./Ms. Singh,Wholesaler,+91-7273050742,dist8845_delhi@pharma.com,LIC829601
D08846,Dist8846_Delhi,Delhi,Mr./Ms. Kumar,Clinic,+91-7832371620,dist8846_delhi@pharma.com,LIC216055
D08847,Dist8847_Hyderabad,Hyderabad,Mr./Ms. Reddy,Clinic,+91-7719284678,dist8847_hyderabad@pharma.com,LIC735826
D08848,Dist8848_Chandigarh,Chandigarh,Mr./Ms. Singh,Hospital,+91-9785177996,dist8848_chandigarh@pharma.com,LIC556824
D08849,Dist8849_Chennai,Chennai,Mr./Ms. Patel,Wholesaler,+91-8559509527,dist8849_chennai@pharma.com,LIC850863
D08850,Dist8850_Chandigarh,Chandigarh,Mr./Ms. Kumar,Wholesaler,+91-9713094148,dist8850_chandigarh@pharma.com,LIC426044
D08851,Dist8851_Patna,Patna,Mr./Ms. Singh,Clinic,+91-9864864626,dist8851_patna@pharma.com,LIC483855
D08852,Dist8852_Chennai,Chennai,Mr./Ms. Singh,Retailer,+91-7693366095,dist8852_chennai@pharma.com,LIC642591
D08853,Dist8853_Lucknow,Lucknow,Mr./Ms. Sharma,Wholesaler,+91-8130768559,dist8853_lucknow@pharma.com,LIC829966
D08854,Dist8854_Patna,Patna,Mr./Ms. Reddy,Wholesaler,+91-7804449334,dist8854_patna@pharma.com,LIC538119
D08855,Dist8855_Pune,Pune,Mr./Ms. Mehta,Clinic,+91-7103835940,dist8855_pune@pharma.com,LIC889355
D08856,Dist8856_Chandigarh,Chandigarh,Mr./Ms. Singh,Retailer,+91-9841346162,dist8856_chandigarh@pharma.com,LIC355449
D08857,Dist8857_Jaipur,Jaipur,Mr./Ms. Patel,Retailer,+91-8483593367,dist8857_jaipur@pharma.com,LIC973406
D08858,Dist8858_Mumbai,Mumbai,Mr./Ms. Iyer,Clinic,+91-7761926927,dist8858_mumbai@pharma.com,LIC124468
D08859,Dist8859_Kochi,Kochi,Mr./Ms. Gupta,Clinic,+91-7777104779,dist8859_kochi@pharma.com,LIC951622
D08860,Dist8860_Indore,Indore,Mr./Ms. Iyer,Wholesaler,+91-8679291093,dist8860_indore@pharma.com,LIC621058
D08861,Dist8861_Bhopal,Bhopal,Mr./Ms. Reddy,Retailer,+91-7297652155,dist8861_bhopal@pharma.com,LIC658420
D08862,Dist8862_Kolkata,Kolkata,Mr./Ms. Iyer,Clinic,+91-9491119606,dist8862_kolkata@pharma.com,LIC386086
D08863,Dist8863_Hyderabad,Hyderabad,Mr./Ms. Singh,Clinic,+91-7877483120,dist8863_hyderabad@pharma.com,LIC482683
D08864,Dist8864_Chandigarh,Chandigarh,Mr./Ms. Iyer,Hospital,+91-7033682607,dist8864_chandigarh@pharma.com,LIC861985
D08865,Dist8865_Jaipur,Jaipur,Mr./Ms. Reddy,Retailer,+91-9998934826,dist8865_jaipur@pharma.com,LIC448783
D08866,Dist8866_Ahmedabad,Ahmedabad,Mr./Ms. Patel,Clinic,+91-7181794799,dist8866_ahmedabad@pharma.com,LIC613851
D08867,Dist8867_Jaipur,Jaipur,Mr./Ms. Mehta,Clinic,+91-7217367828,dist8867_jaipur@pharma.com,LIC595727
D08868,Dist8868_Indore,Indore,Mr./Ms. Patel,Hospital,+91-7649378519,dist8868_indore@pharma.com,LIC199483
D08869,Dist8869_Kolkata,Kolkata,Mr./Ms. Mehta,Clinic,+91-7472811784,dist8869_kolkata@pharma.com,LIC976860
D08870,Dist8870_Bangalore,Bangalore,Mr./Ms. Gupta,Clinic,+91-7336210136,dist8870_bangalore@pharma.com,LIC957511
D08871,Dist8871_Lucknow,Lucknow,Mr./Ms. Reddy,Hospital,+91-9740589912,dist8871_lucknow@pharma.com,LIC323259
D08872,Dist8872_Kochi,Kochi,Mr./Ms. Patel,Retailer,+91-7477494809,dist8872_kochi@pharma.com,LIC778660
D08873,Dist8873_Kochi,Kochi,Mr./Ms. Iyer,Clinic,+91-8452846622,dist8873_kochi@pharma.com,LIC339564
D08874,Dist8874_Delhi,Delhi,Mr./Ms. Gupta,Retailer,+91-8828761065,dist8874_delhi@pharma.com,LIC496999
D08875,Dist8875_Mumbai,Mumbai,Mr./Ms. Sharma,Retailer,+91-9106957004,dist8875_mumbai@pharma.com,LIC809205
D08876,Dist8876_Kochi,Kochi,Mr./Ms. Kumar,Wholesaler,+91-8896515011,dist8876_kochi@pharma.com,LIC873738
D08877,Dist8877_Pune,Pune,Mr./Ms. Sharma,Hospital,+91-9114862846,dist8877_pune@pharma.com,LIC211258
D08878,Dist8878_Kochi,Kochi,Mr./Ms. Iyer,Hospital,+91-8567647101,dist8878_kochi@pharma.com,LIC618478
D08879,Dist8879_Patna,Patna,Mr./Ms. Singh,Retailer,+91-9242323940,dist8879_patna@pharma.com,LIC169932
D08880,Dist8880_Chennai,Chennai,Mr./Ms. Sharma,Hospital,+91-9646293475,dist8880_chennai@pharma.com,LIC811873
D08881,Dist8881_Kochi,Kochi,Mr./Ms. Reddy,Hospital,+91-8811452151,dist8881_kochi@pharma.com,LIC956470
D08882,Dist8882_Pune,Pune,Mr./Ms. Kumar,Wholesaler,+91-7495681691,dist8882_pune@pharma.com,LIC495266
D08883,Dist8883_Jaipur,Jaipur,Mr./Ms. Singh,Retailer,+91-7819645881,dist8883_jaipur@pharma.com,LIC921028
D08884,Dist8884_Kochi,Kochi,Mr./Ms. Reddy,Clinic,+91-7919631603,dist8884_kochi@pharma.com,LIC195996
D08885,Dist8885_Hyderabad,Hyderabad,Mr./Ms. Reddy,Hospital,+91-9470413284,dist8885_hyderabad@pharma.com,LIC899417
D08886,Dist8886_Delhi,Delhi,Mr./Ms. Patel,Hospital,+91-7328739428,dist8886_delhi@pharma.com,LIC863779
D08887,Dist8887_Mumbai,Mumbai,Mr./Ms. Reddy,Wholesaler,+91-7685338285,dist8887_mumbai@pharma.com,LIC186460
D08888,Dist8888_Delhi,Delhi,Mr./Ms. Reddy,Retailer,+91-8466737719,dist8888_delhi@pharma.com,LIC827707
D08889,Dist8889_Hyderabad,Hyderabad,Mr./Ms. Iyer,Retailer,+91-9258878839,dist8889_hyderabad@pharma.com,LIC791489
D08890,Dist8890_Lucknow,Lucknow,Mr./Ms. Gupta,Retailer,+91-7623658353,dist8890_lucknow@pharma.com,LIC550618
D08891,Dist8891_Patna,Patna,Mr./Ms. Kumar,Retailer,+91-8220797686,dist8891_patna@pharma.com,LIC733804
D08892,Dist8892_Hyderabad,Hyderabad,Mr./Ms. Patel,Retailer,+91-8039419937,dist8892_hyderabad@pharma.com,LIC673999
D08893,Dist8893_Bangalore,Bangalore,Mr./Ms. Singh,Hospital,+91-9773534820,dist8893_bangalore@pharma.com,LIC758869
D08894,Dist8894_Pune,Pune,Mr./Ms. Mehta,Wholesaler,+91-7960921692,dist8894_pune@pharma.com,LIC401421
D08895,Dist8895_Ahmedabad,Ahmedabad,Mr./Ms. Reddy,Clinic,+91-8656158844,dist8895_ahmedabad@pharma.com,LIC899110
D08896,Dist8896_Chennai,Chennai,Mr./Ms. Mehta,Retailer,+91-7079796261,dist8896_chennai@pharma.com,LIC798241
D08897,Dist8897_Bangalore,Bangalore,Mr./Ms. Kumar,Wholesaler,+91-8685575746,dist8897_bangalore@pharma.com,LIC864617
D08898,Dist8898_Chandigarh,Chandigarh,Mr./Ms. Iyer,Hospital,+91-9368164786,dist8898_chandigarh@pharma.com,LIC841928
D08899,Dist8899_Jaipur,Jaipur,Mr./Ms. Singh,Hospital,+91-8889731451,dist8899_jaipur@pharma.com,LIC641626
D08900,Dist8900_Chandigarh,Chandigarh,Mr./Ms. Mehta,Wholesaler,+91-8399462418,dist8900_chandigarh@pharma.com,LIC163536
D08901,Dist8901_Kochi,Kochi,Mr./Ms. Mehta,Hospital,+91-8076298369,dist8901_kochi@pharma.com,LIC941143
